# Goxel 0.7.2
# One line per voxel
# X Y Z RRGGBB
-56 -51 -1 797251
-55 -51 -1 797251
-54 -51 -1 797251
-53 -51 -1 797251
-52 -51 -1 797251
-51 -51 -1 797251
-50 -51 -1 797251
-49 -51 -1 797251
-64 -50 -1 797251
-63 -50 -1 797251
-62 -50 -1 797251
-61 -50 -1 797251
-60 -50 -1 797251
-59 -50 -1 797251
-58 -50 -1 797251
-57 -50 -1 797251
-56 -50 -1 797251
-55 -50 -1 797251
-54 -50 -1 797251
-53 -50 -1 797251
-52 -50 -1 797251
-51 -50 -1 797251
-50 -50 -1 797251
-49 -50 -1 797251
-64 -49 -1 797251
-63 -49 -1 797251
-62 -49 -1 797251
-61 -49 -1 797251
-60 -49 -1 797251
-59 -49 -1 797251
-58 -49 -1 797251
-57 -49 -1 797251
-56 -49 -1 797251
-55 -49 -1 797251
-54 -49 -1 797251
-53 -49 -1 797251
-52 -49 -1 797251
-51 -49 -1 797251
-50 -49 -1 797251
-49 -49 -1 797251
-48 -64 -1 797251
-47 -64 -1 797251
-46 -64 -1 797251
-45 -64 -1 797251
-44 -64 -1 797251
-43 -64 -1 797251
-42 -64 -1 797251
-41 -64 -1 797251
-40 -64 -1 797251
-39 -64 -1 797251
-38 -64 -1 797251
-37 -64 -1 797251
-36 -64 -1 797251
-35 -64 -1 797251
-34 -64 -1 797251
-33 -64 -1 797251
-48 -63 -1 797251
-47 -63 -1 797251
-46 -63 -1 797251
-45 -63 -1 797251
-44 -63 -1 797251
-43 -63 -1 797251
-42 -63 -1 797251
-41 -63 -1 797251
-40 -63 -1 797251
-39 -63 -1 797251
-38 -63 -1 797251
-37 -63 -1 797251
-36 -63 -1 797251
-35 -63 -1 797251
-34 -63 -1 797251
-33 -63 -1 797251
-48 -62 -1 797251
-47 -62 -1 797251
-46 -62 -1 797251
-45 -62 -1 797251
-44 -62 -1 797251
-43 -62 -1 797251
-42 -62 -1 797251
-41 -62 -1 797251
-40 -62 -1 797251
-39 -62 -1 797251
-38 -62 -1 797251
-37 -62 -1 797251
-36 -62 -1 797251
-35 -62 -1 797251
-34 -62 -1 797251
-33 -62 -1 797251
-48 -61 -1 797251
-47 -61 -1 797251
-46 -61 -1 797251
-45 -61 -1 797251
-44 -61 -1 797251
-43 -61 -1 797251
-42 -61 -1 797251
-41 -61 -1 797251
-40 -61 -1 797251
-39 -61 -1 797251
-38 -61 -1 797251
-37 -61 -1 797251
-36 -61 -1 797251
-35 -61 -1 797251
-34 -61 -1 797251
-33 -61 -1 797251
-48 -60 -1 797251
-47 -60 -1 797251
-46 -60 -1 797251
-45 -60 -1 797251
-44 -60 -1 797251
-43 -60 -1 797251
-42 -60 -1 797251
-41 -60 -1 797251
-40 -60 -1 797251
-39 -60 -1 797251
-38 -60 -1 797251
-37 -60 -1 797251
-36 -60 -1 797251
-35 -60 -1 797251
-34 -60 -1 797251
-33 -60 -1 797251
-48 -59 -1 797251
-47 -59 -1 797251
-46 -59 -1 797251
-45 -59 -1 797251
-44 -59 -1 797251
-43 -59 -1 797251
-42 -59 -1 797251
-41 -59 -1 797251
-40 -59 -1 797251
-39 -59 -1 797251
-38 -59 -1 797251
-37 -59 -1 797251
-36 -59 -1 797251
-35 -59 -1 797251
-34 -59 -1 797251
-33 -59 -1 797251
-48 -58 -1 797251
-47 -58 -1 797251
-46 -58 -1 797251
-45 -58 -1 797251
-44 -58 -1 797251
-43 -58 -1 797251
-42 -58 -1 797251
-41 -58 -1 797251
-40 -58 -1 797251
-39 -58 -1 797251
-38 -58 -1 797251
-37 -58 -1 797251
-36 -58 -1 797251
-35 -58 -1 797251
-34 -58 -1 797251
-33 -58 -1 797251
-48 -57 -1 797251
-47 -57 -1 797251
-46 -57 -1 797251
-45 -57 -1 797251
-44 -57 -1 797251
-43 -57 -1 797251
-42 -57 -1 797251
-41 -57 -1 797251
-40 -57 -1 797251
-39 -57 -1 797251
-38 -57 -1 797251
-37 -57 -1 797251
-36 -57 -1 797251
-35 -57 -1 797251
-34 -57 -1 797251
-33 -57 -1 797251
-48 -56 -1 797251
-47 -56 -1 797251
-46 -56 -1 797251
-45 -56 -1 797251
-44 -56 -1 797251
-43 -56 -1 797251
-42 -56 -1 797251
-41 -56 -1 797251
-40 -56 -1 797251
-39 -56 -1 797251
-38 -56 -1 797251
-37 -56 -1 797251
-36 -56 -1 797251
-35 -56 -1 797251
-34 -56 -1 797251
-33 -56 -1 797251
-48 -55 -1 4c2a1a
-47 -55 -1 797251
-46 -55 -1 797251
-45 -55 -1 797251
-44 -55 -1 797251
-43 -55 -1 797251
-42 -55 -1 797251
-41 -55 -1 797251
-40 -55 -1 797251
-39 -55 -1 797251
-38 -55 -1 797251
-37 -55 -1 797251
-36 -55 -1 797251
-35 -55 -1 797251
-34 -55 -1 797251
-33 -55 -1 797251
-48 -54 -1 797251
-47 -54 -1 797251
-46 -54 -1 797251
-45 -54 -1 797251
-44 -54 -1 797251
-43 -54 -1 797251
-42 -54 -1 797251
-41 -54 -1 797251
-40 -54 -1 797251
-39 -54 -1 797251
-38 -54 -1 797251
-37 -54 -1 797251
-36 -54 -1 797251
-35 -54 -1 797251
-34 -54 -1 797251
-33 -54 -1 797251
-48 -53 -1 797251
-47 -53 -1 797251
-46 -53 -1 797251
-45 -53 -1 797251
-44 -53 -1 797251
-43 -53 -1 797251
-42 -53 -1 797251
-41 -53 -1 797251
-40 -53 -1 797251
-39 -53 -1 797251
-38 -53 -1 797251
-37 -53 -1 797251
-36 -53 -1 797251
-35 -53 -1 797251
-34 -53 -1 797251
-33 -53 -1 797251
-48 -52 -1 797251
-47 -52 -1 797251
-46 -52 -1 797251
-45 -52 -1 797251
-44 -52 -1 797251
-43 -52 -1 797251
-42 -52 -1 797251
-41 -52 -1 797251
-40 -52 -1 797251
-39 -52 -1 797251
-38 -52 -1 797251
-37 -52 -1 797251
-36 -52 -1 797251
-35 -52 -1 797251
-34 -52 -1 797251
-33 -52 -1 797251
-48 -51 -1 797251
-47 -51 -1 797251
-46 -51 -1 797251
-45 -51 -1 797251
-44 -51 -1 797251
-43 -51 -1 797251
-42 -51 -1 797251
-41 -51 -1 797251
-40 -51 -1 797251
-39 -51 -1 797251
-38 -51 -1 797251
-37 -51 -1 797251
-36 -51 -1 797251
-35 -51 -1 797251
-34 -51 -1 797251
-33 -51 -1 797251
-48 -50 -1 797251
-47 -50 -1 797251
-46 -50 -1 797251
-45 -50 -1 797251
-44 -50 -1 797251
-43 -50 -1 797251
-42 -50 -1 797251
-41 -50 -1 797251
-40 -50 -1 797251
-39 -50 -1 797251
-38 -50 -1 797251
-37 -50 -1 797251
-36 -50 -1 797251
-35 -50 -1 797251
-34 -50 -1 797251
-33 -50 -1 797251
-48 -49 -1 797251
-47 -49 -1 797251
-46 -49 -1 797251
-45 -49 -1 797251
-44 -49 -1 797251
-43 -49 -1 797251
-42 -49 -1 797251
-41 -49 -1 797251
-40 -49 -1 797251
-39 -49 -1 797251
-38 -49 -1 797251
-37 -49 -1 797251
-36 -49 -1 797251
-35 -49 -1 797251
-34 -49 -1 797251
-33 -49 -1 797251
-32 -64 -1 797251
-31 -64 -1 797251
-30 -64 -1 797251
-29 -64 -1 797251
-28 -64 -1 797251
-27 -64 -1 797251
-26 -64 -1 797251
-25 -64 -1 797251
-24 -64 -1 797251
-23 -64 -1 797251
-22 -64 -1 797251
-21 -64 -1 797251
-20 -64 -1 797251
-19 -64 -1 797251
-18 -64 -1 797251
-17 -64 -1 797251
-32 -63 -1 797251
-31 -63 -1 797251
-30 -63 -1 797251
-29 -63 -1 797251
-28 -63 -1 797251
-27 -63 -1 797251
-26 -63 -1 797251
-25 -63 -1 797251
-24 -63 -1 797251
-23 -63 -1 797251
-22 -63 -1 797251
-21 -63 -1 797251
-20 -63 -1 797251
-19 -63 -1 797251
-18 -63 -1 797251
-17 -63 -1 797251
-32 -62 -1 797251
-31 -62 -1 797251
-30 -62 -1 797251
-29 -62 -1 797251
-28 -62 -1 797251
-27 -62 -1 797251
-26 -62 -1 797251
-25 -62 -1 797251
-24 -62 -1 797251
-23 -62 -1 797251
-22 -62 -1 797251
-21 -62 -1 797251
-20 -62 -1 797251
-19 -62 -1 797251
-18 -62 -1 797251
-17 -62 -1 797251
-32 -61 -1 797251
-31 -61 -1 797251
-30 -61 -1 797251
-29 -61 -1 797251
-28 -61 -1 797251
-27 -61 -1 797251
-26 -61 -1 797251
-25 -61 -1 797251
-24 -61 -1 797251
-23 -61 -1 797251
-22 -61 -1 797251
-21 -61 -1 797251
-20 -61 -1 797251
-19 -61 -1 797251
-18 -61 -1 797251
-17 -61 -1 797251
-32 -60 -1 797251
-31 -60 -1 797251
-30 -60 -1 797251
-29 -60 -1 797251
-28 -60 -1 797251
-27 -60 -1 797251
-26 -60 -1 797251
-25 -60 -1 797251
-24 -60 -1 797251
-23 -60 -1 797251
-22 -60 -1 797251
-21 -60 -1 797251
-20 -60 -1 797251
-19 -60 -1 797251
-18 -60 -1 797251
-17 -60 -1 797251
-32 -59 -1 797251
-31 -59 -1 797251
-30 -59 -1 797251
-29 -59 -1 797251
-28 -59 -1 797251
-27 -59 -1 797251
-26 -59 -1 797251
-25 -59 -1 797251
-24 -59 -1 797251
-23 -59 -1 797251
-22 -59 -1 797251
-21 -59 -1 797251
-20 -59 -1 797251
-19 -59 -1 797251
-18 -59 -1 797251
-17 -59 -1 797251
-32 -58 -1 797251
-31 -58 -1 797251
-30 -58 -1 797251
-29 -58 -1 797251
-28 -58 -1 797251
-27 -58 -1 797251
-26 -58 -1 797251
-25 -58 -1 797251
-24 -58 -1 797251
-23 -58 -1 797251
-22 -58 -1 797251
-21 -58 -1 797251
-20 -58 -1 797251
-19 -58 -1 797251
-18 -58 -1 797251
-17 -58 -1 797251
-32 -57 -1 797251
-31 -57 -1 797251
-30 -57 -1 797251
-29 -57 -1 797251
-28 -57 -1 797251
-27 -57 -1 797251
-26 -57 -1 797251
-25 -57 -1 797251
-24 -57 -1 797251
-23 -57 -1 797251
-22 -57 -1 797251
-21 -57 -1 797251
-20 -57 -1 797251
-19 -57 -1 797251
-18 -57 -1 797251
-17 -57 -1 797251
-32 -56 -1 797251
-31 -56 -1 797251
-30 -56 -1 797251
-29 -56 -1 797251
-28 -56 -1 797251
-27 -56 -1 797251
-26 -56 -1 797251
-25 -56 -1 797251
-24 -56 -1 797251
-23 -56 -1 797251
-22 -56 -1 797251
-21 -56 -1 797251
-20 -56 -1 797251
-19 -56 -1 797251
-18 -56 -1 797251
-17 -56 -1 797251
-32 -55 -1 797251
-31 -55 -1 797251
-30 -55 -1 797251
-29 -55 -1 797251
-28 -55 -1 797251
-27 -55 -1 797251
-26 -55 -1 797251
-25 -55 -1 797251
-24 -55 -1 797251
-23 -55 -1 4c2a1a
-22 -55 -1 797251
-21 -55 -1 797251
-20 -55 -1 797251
-19 -55 -1 797251
-18 -55 -1 797251
-17 -55 -1 797251
-32 -54 -1 797251
-31 -54 -1 797251
-30 -54 -1 797251
-29 -54 -1 797251
-28 -54 -1 797251
-27 -54 -1 797251
-26 -54 -1 797251
-25 -54 -1 797251
-24 -54 -1 797251
-23 -54 -1 797251
-22 -54 -1 797251
-21 -54 -1 797251
-20 -54 -1 797251
-19 -54 -1 797251
-18 -54 -1 797251
-17 -54 -1 797251
-32 -53 -1 797251
-31 -53 -1 797251
-30 -53 -1 797251
-29 -53 -1 797251
-28 -53 -1 797251
-27 -53 -1 797251
-26 -53 -1 797251
-25 -53 -1 797251
-24 -53 -1 797251
-23 -53 -1 797251
-22 -53 -1 797251
-21 -53 -1 797251
-20 -53 -1 797251
-19 -53 -1 797251
-18 -53 -1 797251
-17 -53 -1 797251
-32 -52 -1 797251
-31 -52 -1 797251
-30 -52 -1 797251
-29 -52 -1 797251
-28 -52 -1 797251
-27 -52 -1 797251
-26 -52 -1 797251
-25 -52 -1 797251
-24 -52 -1 797251
-23 -52 -1 797251
-22 -52 -1 797251
-21 -52 -1 797251
-20 -52 -1 797251
-19 -52 -1 797251
-18 -52 -1 797251
-17 -52 -1 797251
-32 -51 -1 797251
-31 -51 -1 797251
-30 -51 -1 797251
-29 -51 -1 797251
-28 -51 -1 797251
-27 -51 -1 797251
-26 -51 -1 797251
-25 -51 -1 797251
-24 -51 -1 797251
-23 -51 -1 797251
-22 -51 -1 797251
-21 -51 -1 797251
-20 -51 -1 797251
-19 -51 -1 797251
-18 -51 -1 797251
-17 -51 -1 797251
-32 -50 -1 797251
-31 -50 -1 797251
-30 -50 -1 797251
-29 -50 -1 797251
-28 -50 -1 797251
-27 -50 -1 797251
-26 -50 -1 797251
-25 -50 -1 797251
-24 -50 -1 797251
-23 -50 -1 797251
-22 -50 -1 797251
-21 -50 -1 797251
-20 -50 -1 797251
-19 -50 -1 797251
-18 -50 -1 797251
-17 -50 -1 797251
-32 -49 -1 797251
-31 -49 -1 797251
-30 -49 -1 797251
-29 -49 -1 797251
-28 -49 -1 797251
-27 -49 -1 797251
-26 -49 -1 797251
-25 -49 -1 797251
-24 -49 -1 797251
-23 -49 -1 797251
-22 -49 -1 797251
-21 -49 -1 797251
-20 -49 -1 797251
-19 -49 -1 797251
-18 -49 -1 797251
-17 -49 -1 797251
-16 -64 -1 797251
-15 -64 -1 797251
-14 -64 -1 797251
-13 -64 -1 797251
-12 -64 -1 797251
-11 -64 -1 797251
-10 -64 -1 797251
-9 -64 -1 797251
-8 -64 -1 797251
-7 -64 -1 797251
-6 -64 -1 797251
-5 -64 -1 797251
-4 -64 -1 797251
-3 -64 -1 797251
-2 -64 -1 797251
-1 -64 -1 797251
-16 -63 -1 797251
-15 -63 -1 797251
-14 -63 -1 797251
-13 -63 -1 797251
-12 -63 -1 797251
-11 -63 -1 797251
-10 -63 -1 797251
-9 -63 -1 797251
-8 -63 -1 797251
-7 -63 -1 797251
-6 -63 -1 797251
-5 -63 -1 797251
-4 -63 -1 797251
-3 -63 -1 797251
-2 -63 -1 797251
-1 -63 -1 797251
-16 -62 -1 797251
-15 -62 -1 797251
-14 -62 -1 797251
-13 -62 -1 797251
-12 -62 -1 797251
-11 -62 -1 797251
-10 -62 -1 797251
-9 -62 -1 797251
-8 -62 -1 797251
-7 -62 -1 797251
-6 -62 -1 797251
-5 -62 -1 797251
-4 -62 -1 797251
-3 -62 -1 797251
-2 -62 -1 797251
-1 -62 -1 797251
-16 -61 -1 797251
-15 -61 -1 797251
-14 -61 -1 797251
-13 -61 -1 797251
-12 -61 -1 797251
-11 -61 -1 797251
-10 -61 -1 797251
-9 -61 -1 797251
-8 -61 -1 797251
-7 -61 -1 797251
-6 -61 -1 797251
-5 -61 -1 797251
-4 -61 -1 797251
-3 -61 -1 797251
-2 -61 -1 797251
-1 -61 -1 797251
-16 -60 -1 797251
-15 -60 -1 797251
-14 -60 -1 797251
-13 -60 -1 797251
-12 -60 -1 797251
-11 -60 -1 797251
-10 -60 -1 797251
-9 -60 -1 797251
-8 -60 -1 797251
-7 -60 -1 797251
-6 -60 -1 797251
-5 -60 -1 797251
-4 -60 -1 797251
-3 -60 -1 797251
-2 -60 -1 797251
-1 -60 -1 797251
-16 -59 -1 797251
-15 -59 -1 797251
-14 -59 -1 797251
-13 -59 -1 797251
-12 -59 -1 797251
-11 -59 -1 797251
-10 -59 -1 797251
-9 -59 -1 797251
-8 -59 -1 797251
-7 -59 -1 797251
-6 -59 -1 797251
-5 -59 -1 797251
-4 -59 -1 797251
-3 -59 -1 797251
-2 -59 -1 797251
-1 -59 -1 797251
-16 -58 -1 797251
-15 -58 -1 797251
-14 -58 -1 797251
-13 -58 -1 797251
-12 -58 -1 797251
-11 -58 -1 797251
-10 -58 -1 797251
-9 -58 -1 797251
-8 -58 -1 797251
-7 -58 -1 797251
-6 -58 -1 797251
-5 -58 -1 797251
-4 -58 -1 797251
-3 -58 -1 797251
-2 -58 -1 797251
-1 -58 -1 797251
-16 -57 -1 797251
-15 -57 -1 797251
-14 -57 -1 797251
-13 -57 -1 797251
-12 -57 -1 797251
-11 -57 -1 797251
-10 -57 -1 797251
-9 -57 -1 797251
-8 -57 -1 797251
-7 -57 -1 797251
-6 -57 -1 797251
-5 -57 -1 797251
-4 -57 -1 797251
-3 -57 -1 797251
-2 -57 -1 797251
-1 -57 -1 797251
-16 -56 -1 797251
-15 -56 -1 797251
-14 -56 -1 797251
-13 -56 -1 797251
-12 -56 -1 797251
-11 -56 -1 797251
-10 -56 -1 797251
-9 -56 -1 797251
-8 -56 -1 797251
-7 -56 -1 797251
-6 -56 -1 797251
-5 -56 -1 797251
-4 -56 -1 797251
-3 -56 -1 797251
-2 -56 -1 797251
-1 -56 -1 797251
-16 -55 -1 797251
-15 -55 -1 797251
-14 -55 -1 797251
-13 -55 -1 797251
-12 -55 -1 797251
-11 -55 -1 797251
-10 -55 -1 797251
-9 -55 -1 797251
-8 -55 -1 797251
-7 -55 -1 797251
-6 -55 -1 797251
-5 -55 -1 797251
-4 -55 -1 797251
-3 -55 -1 797251
-2 -55 -1 797251
-1 -55 -1 797251
-16 -54 -1 797251
-15 -54 -1 797251
-14 -54 -1 797251
-13 -54 -1 797251
-12 -54 -1 797251
-11 -54 -1 797251
-10 -54 -1 797251
-9 -54 -1 797251
-8 -54 -1 797251
-7 -54 -1 797251
-6 -54 -1 797251
-5 -54 -1 797251
-4 -54 -1 797251
-3 -54 -1 797251
-2 -54 -1 797251
-1 -54 -1 797251
-16 -53 -1 797251
-15 -53 -1 797251
-14 -53 -1 5b563d
-13 -53 -1 5b563d
-12 -53 -1 5b563d
-11 -53 -1 5b563d
-10 -53 -1 5b563d
-9 -53 -1 5b563d
-8 -53 -1 5b563d
-7 -53 -1 5b563d
-6 -53 -1 5b563d
-5 -53 -1 5b563d
-4 -53 -1 5b563d
-3 -53 -1 5b563d
-2 -53 -1 5b563d
-1 -53 -1 5b563d
-16 -52 -1 797251
-15 -52 -1 797251
-14 -52 -1 5b563d
-13 -52 -1 5b563d
-12 -52 -1 5b563d
-11 -52 -1 5b563d
-10 -52 -1 5b563d
-9 -52 -1 5b563d
-8 -52 -1 5b563d
-7 -52 -1 5b563d
-6 -52 -1 5b563d
-5 -52 -1 5b563d
-4 -52 -1 5b563d
-3 -52 -1 5b563d
-2 -52 -1 5b563d
-1 -52 -1 5b563d
-16 -51 -1 797251
-15 -51 -1 797251
-14 -51 -1 5b563d
-13 -51 -1 5b563d
-12 -51 -1 5b563d
-11 -51 -1 5b563d
-10 -51 -1 5b563d
-9 -51 -1 5b563d
-8 -51 -1 5b563d
-7 -51 -1 5b563d
-6 -51 -1 5b563d
-5 -51 -1 5b563d
-4 -51 -1 5b563d
-3 -51 -1 5b563d
-2 -51 -1 5b563d
-1 -51 -1 5b563d
-16 -50 -1 797251
-15 -50 -1 797251
-14 -50 -1 5b563d
-13 -50 -1 5b563d
-12 -50 -1 5b563d
-11 -50 -1 5b563d
-10 -50 -1 5b563d
-9 -50 -1 5b563d
-8 -50 -1 5b563d
-7 -50 -1 5b563d
-6 -50 -1 5b563d
-5 -50 -1 5b563d
-4 -50 -1 5b563d
-3 -50 -1 5b563d
-2 -50 -1 5b563d
-1 -50 -1 5b563d
-16 -49 -1 797251
-15 -49 -1 797251
-14 -49 -1 5b563d
-13 -49 -1 5b563d
-12 -49 -1 5b563d
-11 -49 -1 5b563d
-10 -49 -1 5b563d
-9 -49 -1 5b563d
-8 -49 -1 5b563d
-7 -49 -1 5b563d
-6 -49 -1 5b563d
-5 -49 -1 5b563d
-4 -49 -1 5b563d
-3 -49 -1 5b563d
-2 -49 -1 5b563d
-1 -49 -1 5b563d
0 -64 -1 797251
1 -64 -1 797251
2 -64 -1 797251
3 -64 -1 797251
4 -64 -1 797251
5 -64 -1 797251
6 -64 -1 797251
7 -64 -1 797251
8 -64 -1 797251
9 -64 -1 797251
10 -64 -1 797251
11 -64 -1 797251
12 -64 -1 797251
13 -64 -1 797251
14 -64 -1 797251
15 -64 -1 797251
0 -63 -1 797251
1 -63 -1 797251
2 -63 -1 797251
3 -63 -1 797251
4 -63 -1 797251
5 -63 -1 797251
6 -63 -1 797251
7 -63 -1 797251
8 -63 -1 797251
9 -63 -1 797251
10 -63 -1 797251
11 -63 -1 797251
12 -63 -1 797251
13 -63 -1 797251
14 -63 -1 797251
15 -63 -1 797251
0 -62 -1 797251
1 -62 -1 797251
2 -62 -1 797251
3 -62 -1 797251
4 -62 -1 797251
5 -62 -1 797251
6 -62 -1 797251
7 -62 -1 797251
8 -62 -1 797251
9 -62 -1 797251
10 -62 -1 797251
11 -62 -1 797251
12 -62 -1 797251
13 -62 -1 797251
14 -62 -1 797251
15 -62 -1 797251
0 -61 -1 797251
1 -61 -1 797251
2 -61 -1 797251
3 -61 -1 797251
4 -61 -1 797251
5 -61 -1 797251
6 -61 -1 797251
7 -61 -1 797251
8 -61 -1 797251
9 -61 -1 797251
10 -61 -1 797251
11 -61 -1 797251
12 -61 -1 797251
13 -61 -1 797251
14 -61 -1 797251
15 -61 -1 797251
0 -60 -1 797251
1 -60 -1 797251
2 -60 -1 797251
3 -60 -1 797251
4 -60 -1 797251
5 -60 -1 797251
6 -60 -1 797251
7 -60 -1 797251
8 -60 -1 797251
9 -60 -1 797251
10 -60 -1 797251
11 -60 -1 797251
12 -60 -1 797251
13 -60 -1 797251
14 -60 -1 797251
15 -60 -1 797251
0 -59 -1 797251
1 -59 -1 797251
2 -59 -1 797251
3 -59 -1 797251
4 -59 -1 797251
5 -59 -1 797251
6 -59 -1 797251
7 -59 -1 797251
8 -59 -1 797251
9 -59 -1 797251
10 -59 -1 797251
11 -59 -1 797251
12 -59 -1 797251
13 -59 -1 797251
14 -59 -1 797251
15 -59 -1 797251
0 -58 -1 797251
1 -58 -1 797251
2 -58 -1 797251
3 -58 -1 797251
4 -58 -1 797251
5 -58 -1 797251
6 -58 -1 797251
7 -58 -1 797251
8 -58 -1 797251
9 -58 -1 797251
10 -58 -1 797251
11 -58 -1 797251
12 -58 -1 797251
13 -58 -1 797251
14 -58 -1 797251
15 -58 -1 797251
0 -57 -1 797251
1 -57 -1 797251
2 -57 -1 797251
3 -57 -1 797251
4 -57 -1 797251
5 -57 -1 797251
6 -57 -1 797251
7 -57 -1 797251
8 -57 -1 797251
9 -57 -1 797251
10 -57 -1 797251
11 -57 -1 797251
12 -57 -1 797251
13 -57 -1 797251
14 -57 -1 797251
15 -57 -1 797251
0 -56 -1 797251
1 -56 -1 797251
2 -56 -1 797251
3 -56 -1 797251
4 -56 -1 797251
5 -56 -1 797251
6 -56 -1 797251
7 -56 -1 797251
